Yr,Loc,Env,Dis,Group,Trt,Rep,Row,Pop,Pop.ha,Fung,DI,DS,DIX,Ybu,Ykg,Inc_9,Inc_12,Inc_15,Seed.cost,Fung.cost,Total.cost,Profit9,Profit12,Profit15,PredSclerkg
2019,Arlington,Arlington-2019,0,Fully,9,3,15,170000,420000,AR1R3,0,0,0,68.34,4595.9,1516.6,2022.2,2527.7,186,114.5,300.5,1216.1,1721.7,2227.2,0
2019,Arlington,Arlington-2019,0,Fully,9,1,15,170000,420000,AR1R3,0,0,0,68.87,4631.5,1528.4,2037.9,2547.3,186,114.5,300.5,1227.9,1737.3,2246.8,0
2019,Arlington,Arlington-2019,0,Fully,9,2,15,170000,420000,AR1R3,0,0,0,72.38,4867.6,1606.3,2141.7,2677.2,186,114.5,300.5,1305.8,1841.2,2376.6,0
2019,Arlington,Arlington-2019,0,Fully,12,2,15,200000,495000,AR1R3,0,0,0,75.18,5055.9,1668.4,2224.6,2780.7,219.2,114.5,333.7,1334.7,1890.8,2447,0
2019,Arlington,Arlington-2019,0,Fully,3,4,15,110000,270000,AR1R3,0,0,0,76.32,5132.5,1693.7,2258.3,2822.9,119.6,114.5,234.1,1459.6,2024.2,2588.8,0
2019,Arlington,Arlington-2019,0,Fully,12,1,15,200000,495000,AR1R3,0,0,0,77.85,5235.4,1727.7,2303.6,2879.5,219.2,114.5,333.7,1394,1969.9,2545.7,0
2019,Arlington,Arlington-2019,0,Fully,6,4,15,140000,345000,AR1R3,0,0,0,83.11,5589.1,1844.4,2459.2,3074,152.8,114.5,267.3,1577.1,2191.9,2806.7,0
2019,Arlington,Arlington-2019,0,Fully,12,4,15,200000,495000,AR1R3,0,0,0,86.14,5792.9,1911.7,2548.9,3186.1,219.2,114.5,333.7,1577.9,2215.2,2852.4,0
2019,Arlington,Arlington-2019,0,Fully,9,4,15,170000,420000,AR1R3,0,0,0,88.08,5923.4,1954.7,2606.3,3257.9,186,114.5,300.5,1654.2,2305.8,2957.3,0
2019,Arlington,Arlington-2019,0,Fully,12,3,15,200000,495000,AR1R3,0,0,0,88.13,5926.7,1955.8,2607.8,3259.7,219.2,114.5,333.7,1622.1,2274,2926,0
2019,Arlington,Arlington-2019,0,Fully,18,3,30,140000,345000,AR1R3,0,0,0,50.64,3405.5,1123.8,1498.4,1873,152.8,114.5,267.3,856.5,1231.1,1605.7,0
2019,Arlington,Arlington-2019,0,Fully,15,2,30,110000,270000,AR1R3,0,0,0,56.89,3825.9,1262.5,1683.4,2104.2,119.6,114.5,234.1,1028.4,1449.3,1870.1,0
2019,Arlington,Arlington-2019,0,Fully,21,1,30,170000,420000,AR1R3,0,0,0,59.09,3973.8,1311.4,1748.5,2185.6,186,114.5,300.5,1010.8,1448,1885.1,0
2019,Arlington,Arlington-2019,0,Fully,21,2,30,170000,420000,AR1R3,0,0,0,59.23,3983.2,1314.5,1752.6,2190.8,186,114.5,300.5,1013.9,1452.1,1890.3,0
2019,Arlington,Arlington-2019,0,Fully,15,1,30,110000,270000,AR1R3,0,0,0,59.87,4026.3,1328.7,1771.6,2214.4,119.6,114.5,234.1,1094.6,1537.5,1980.4,0
2019,Arlington,Arlington-2019,0,Fully,18,4,30,140000,345000,AR1R3,0,0,0,60.57,4073.3,1344.2,1792.3,2240.3,152.8,114.5,267.3,1076.9,1525,1973,0
2019,Arlington,Arlington-2019,0,Fully,15,4,30,110000,270000,AR1R3,0,0,0,61.27,4120.4,1359.7,1813,2266.2,119.6,114.5,234.1,1125.6,1578.9,2032.1,0
2019,Arlington,Arlington-2019,0,Fully,24,3,30,200000,495000,AR1R3,0,0,0,62.77,4221.3,1393,1857.4,2321.7,219.2,114.5,333.7,1059.3,1523.6,1988,0
2019,Arlington,Arlington-2019,0,Fully,18,2,30,140000,345000,AR1R3,0,0,0,64.33,4326.2,1427.6,1903.5,2379.4,152.8,114.5,267.3,1160.3,1636.2,2112.1,0
2019,Arlington,Arlington-2019,0,Fully,15,3,30,110000,270000,AR1R3,0,0,0,64.46,4334.9,1430.5,1907.4,2384.2,119.6,114.5,234.1,1196.4,1673.3,2150.1,0
2019,Arlington,Arlington-2019,0,Fully,18,1,30,140000,345000,AR1R3,0,0,0,66.77,4490.3,1481.8,1975.7,2469.7,152.8,114.5,267.3,1214.5,1708.4,2202.4,0
2019,Arlington,Arlington-2019,0,Fully,24,1,30,200000,495000,AR1R3,0,0,0,72.54,4878.3,1609.8,2146.5,2683.1,219.2,114.5,333.7,1276.1,1812.7,2349.3,0
2019,Arlington,Arlington-2019,0,Fully,21,4,30,170000,420000,AR1R3,0,0,0,74.49,5009.5,1653.1,2204.2,2755.2,186,114.5,300.5,1352.6,1903.6,2454.7,0
2019,Arlington,Arlington-2019,0,Fully,24,2,30,200000,495000,AR1R3,0,0,0,74.5,5010.1,1653.3,2204.5,2755.6,219.2,114.5,333.7,1319.6,1870.7,2421.8,0
2019,Arlington,Arlington-2019,0,Fully,24,4,30,200000,495000,AR1R3,0,0,0,75.97,5109,1686,2248,2809.9,219.2,114.5,333.7,1352.2,1914.2,2476.2,0
2019,Arlington,Arlington-2019,0,Fully,21,3,30,170000,420000,AR1R3,0,0,0,78,5245.5,1731,2308,2885,186,114.5,300.5,1430.5,2007.5,2584.5,0
2018,Dekalb,Dekalb-2018,0,Fully,3,3,15,110000,270000,AR1R3,0,0,0,84.92,5710.9,1884.6,2512.8,3141,119.6,114.5,234.1,1650.5,2278.7,2906.9,0
2018,Dekalb,Dekalb-2018,0,Fully,12,2,15,200000,495000,AR1R3,0,0,0,85.57,5754.6,1899,2532,3165,219.2,114.5,333.7,1565.3,2198.3,2831.3,0
2018,Dekalb,Dekalb-2018,0,Fully,3,1,15,110000,270000,AR1R3,0,0,0,86.66,5827.9,1923.2,2564.3,3205.3,119.6,114.5,234.1,1689.1,2330.2,2971.2,0
2018,Dekalb,Dekalb-2018,0,Fully,6,1,15,140000,345000,AR1R3,0,0,0,87.9,5911.3,1950.7,2601,3251.2,152.8,114.5,267.3,1683.4,2333.7,2983.9,0
2018,Dekalb,Dekalb-2018,0,Fully,9,2,15,170000,420000,AR1R3,0,0,0,88.62,5959.7,1966.7,2622.3,3277.8,186,114.5,300.5,1666.2,2321.7,2977.3,0
2018,Dekalb,Dekalb-2018,0,Fully,9,4,15,170000,420000,AR1R3,0,0,0,91.04,6122.4,2020.4,2693.9,3367.3,186,114.5,300.5,1719.9,2393.4,3066.8,0
2018,Dekalb,Dekalb-2018,0,Fully,6,2,15,140000,345000,AR1R3,0,0,0,91.16,6130.5,2023.1,2697.4,3371.8,152.8,114.5,267.3,1755.8,2430.1,3104.5,0
2018,Dekalb,Dekalb-2018,0,Fully,3,2,15,110000,270000,AR1R3,0,0,0,92.31,6207.8,2048.6,2731.5,3414.3,119.6,114.5,234.1,1814.5,2497.4,3180.2,0
2018,Dekalb,Dekalb-2018,0,Fully,3,4,15,110000,270000,AR1R3,0,0,0,93.4,6281.2,2072.8,2763.7,3454.6,119.6,114.5,234.1,1838.7,2529.6,3220.5,0
2018,Dekalb,Dekalb-2018,0,Fully,9,1,15,170000,420000,AR1R3,0,0,0,94.2,6335,2090.5,2787.4,3484.2,186,114.5,300.5,1790,2486.9,3183.7,0
2018,Dekalb,Dekalb-2018,0,Fully,9,3,15,170000,420000,AR1R3,0,0,0,94.38,6347.1,2094.5,2792.7,3490.9,186,114.5,300.5,1794,2492.2,3190.4,0
2018,Dekalb,Dekalb-2018,0,Fully,6,3,15,140000,345000,AR1R3,0,0,0,95.5,6422.4,2119.4,2825.8,3532.3,152.8,114.5,267.3,1852.1,2558.5,3265,0
2018,Dekalb,Dekalb-2018,0,Fully,12,1,15,200000,495000,AR1R3,0,0,0,98.3,6610.7,2181.5,2908.7,3635.9,219.2,114.5,333.7,1847.8,2575,3302.1,0
2018,Dekalb,Dekalb-2018,0,Fully,12,3,15,200000,495000,AR1R3,0,0,0,101.89,6852.1,2261.2,3014.9,3768.7,219.2,114.5,333.7,1927.5,2681.2,3434.9,0
2018,Dekalb,Dekalb-2018,0,Fully,6,4,15,140000,345000,AR1R3,0,0,0,104.13,7002.7,2310.9,3081.2,3851.5,152.8,114.5,267.3,2043.6,2813.9,3584.2,0
2018,Dekalb,Dekalb-2018,0,Fully,12,4,15,200000,495000,AR1R3,0,0,0,110.1,7404.2,2443.4,3257.9,4072.3,219.2,114.5,333.7,2109.7,2924.1,3738.6,0
2018,Dekalb,Dekalb-2018,0,Fully,21,4,30,170000,420000,AR1R3,0,0,0,74.5,5010.1,1653.3,2204.5,2755.6,186,114.5,300.5,1352.8,1903.9,2455.1,0
2018,Dekalb,Dekalb-2018,0,Fully,18,3,30,140000,345000,AR1R3,0,0,0,77.68,5224,1723.9,2298.6,2873.2,152.8,114.5,267.3,1456.6,2031.2,2605.9,0
2018,Dekalb,Dekalb-2018,0,Fully,15,1,30,110000,270000,AR1R3,0,0,0,78.19,5258.3,1735.2,2313.6,2892.1,119.6,114.5,234.1,1501.1,2079.6,2658,0
2018,Dekalb,Dekalb-2018,0,Fully,15,2,30,110000,270000,AR1R3,0,0,0,78.21,5259.6,1735.7,2314.2,2892.8,119.6,114.5,234.1,1501.6,2080.1,2658.7,0
2018,Dekalb,Dekalb-2018,0,Fully,18,4,30,140000,345000,AR1R3,0,0,0,80.32,5401.5,1782.5,2376.7,2970.8,152.8,114.5,267.3,1515.2,2109.4,2703.5,0
2018,Dekalb,Dekalb-2018,0,Fully,24,4,30,200000,495000,AR1R3,0,0,0,80.37,5404.9,1783.6,2378.1,2972.7,219.2,114.5,333.7,1449.9,2044.4,2639,0
2018,Dekalb,Dekalb-2018,0,Fully,18,1,30,140000,345000,AR1R3,0,0,0,81.78,5499.7,1814.9,2419.9,3024.8,152.8,114.5,267.3,1547.6,2152.6,2757.5,0
2018,Dekalb,Dekalb-2018,0,Fully,15,3,30,110000,270000,AR1R3,0,0,0,82.74,5564.3,1836.2,2448.3,3060.3,119.6,114.5,234.1,1602.1,2214.2,2826.3,0
2018,Dekalb,Dekalb-2018,0,Fully,24,1,30,200000,495000,AR1R3,0,0,0,85.87,5774.8,1905.7,2540.9,3176.1,219.2,114.5,333.7,1571.9,2207.2,2842.4,0
2018,Dekalb,Dekalb-2018,0,Fully,24,2,30,200000,495000,AR1R3,0,0,0,86.73,5832.6,1924.8,2566.3,3207.9,219.2,114.5,333.7,1591,2232.6,2874.2,0
2018,Dekalb,Dekalb-2018,0,Fully,21,3,30,170000,420000,AR1R3,0,0,0,87.63,5893.1,1944.7,2593,3241.2,186,114.5,300.5,1644.2,2292.5,2940.7,0
2018,Dekalb,Dekalb-2018,0,Fully,21,2,30,170000,420000,AR1R3,0,0,0,88.43,5946.9,1962.5,2616.6,3270.8,186,114.5,300.5,1662,2316.1,2970.3,0
2018,Dekalb,Dekalb-2018,0,Fully,24,3,30,200000,495000,AR1R3,0,0,0,89.05,5988.6,1976.2,2635,3293.7,219.2,114.5,333.7,1642.5,2301.3,2960,0
2018,Dekalb,Dekalb-2018,0,Fully,15,4,30,110000,270000,AR1R3,0,0,0,89.28,6004.1,1981.3,2641.8,3302.2,119.6,114.5,234.1,1747.3,2407.7,3068.2,0
2018,Dekalb,Dekalb-2018,0,Fully,18,2,30,140000,345000,AR1R3,0,0,0,90.25,6069.3,2002.9,2670.5,3338.1,152.8,114.5,267.3,1735.6,2403.2,3070.8,0
2018,Dekalb,Dekalb-2018,0,Fully,21,1,30,170000,420000,AR1R3,0,0,0,92.6,6227.4,2055,2740,3425,186,114.5,300.5,1754.5,2439.5,3124.5,0
2018,Arlington,Arlington-2018,0,Fully,1,1,15,110000,270000,NT,0,0,0,50.73,3411.6,1125.8,1501.1,1876.4,119.6,0,119.6,1006.3,1381.5,1756.8,0
2018,Arlington,Arlington-2018,0,Fully,7,1,15,170000,420000,NT,0,0,0,66.67,4483.6,1479.6,1972.8,2466,186,0,186,1293.6,1786.8,2280,0
2018,Arlington,Arlington-2018,0,Fully,4,2,15,140000,345000,NT,0,0,0,67.27,4523.9,1492.9,1990.5,2488.1,152.8,0,152.8,1340.1,1837.7,2335.4,0
2018,Arlington,Arlington-2018,0,Fully,1,4,15,110000,270000,NT,0,0,0,69.41,4667.8,1540.4,2053.8,2567.3,119.6,0,119.6,1420.8,1934.3,2447.7,0
2018,Arlington,Arlington-2018,0,Fully,1,2,15,110000,270000,NT,0,0,0,70.95,4771.4,1574.6,2099.4,2624.3,119.6,0,119.6,1455,1979.8,2504.7,0
2018,Arlington,Arlington-2018,0,Fully,1,3,15,110000,270000,NT,0,0,0,74.38,5002.1,1650.7,2200.9,2751.1,119.6,0,119.6,1531.1,2081.3,2631.6,0
2018,Arlington,Arlington-2018,0,Fully,7,3,15,170000,420000,NT,0,0,0,76.91,5172.2,1706.8,2275.8,2844.7,186,0,186,1520.8,2089.8,2658.7,0
2018,Arlington,Arlington-2018,0,Fully,10,4,15,200000,495000,NT,0,0,0,77.88,5237.4,1728.4,2304.5,2880.6,219.2,0,219.2,1509.1,2085.3,2661.4,0
2018,Arlington,Arlington-2018,0,Fully,4,4,15,140000,345000,NT,0,0,0,77.91,5239.4,1729,2305.4,2881.7,152.8,0,152.8,1576.2,2152.6,2728.9,0
2018,Arlington,Arlington-2018,0,Fully,4,1,15,140000,345000,NT,0,0,0,79,5312.8,1753.2,2337.6,2922,152.8,0,152.8,1600.4,2184.8,2769.2,0
2018,Arlington,Arlington-2018,0,Fully,10,1,15,200000,495000,NT,0,0,0,81.78,5499.7,1814.9,2419.9,3024.8,219.2,0,219.2,1595.7,2200.7,2805.6,0
2018,Arlington,Arlington-2018,0,Fully,7,4,15,170000,420000,NT,0,0,0,82.6,5554.9,1833.1,2444.1,3055.2,186,0,186,1647.1,2258.1,2869.2,0
2018,Arlington,Arlington-2018,0,Fully,4,3,15,140000,345000,NT,0,0,0,84.26,5666.5,1869.9,2493.3,3116.6,152.8,0,152.8,1717.2,2340.5,2963.8,0
2018,Arlington,Arlington-2018,0,Fully,10,3,15,200000,495000,NT,0,0,0,89.99,6051.8,1997.1,2662.8,3328.5,219.2,0,219.2,1777.9,2443.6,3109.3,0
2018,Arlington,Arlington-2018,0,Fully,7,2,15,170000,420000,NT,0,0,0,93.51,6288.5,2075.2,2767,3458.7,186,0,186,1889.2,2581,3272.7,0
2018,Arlington,Arlington-2018,0,Fully,10,2,15,200000,495000,NT,0,0,0,98.62,6632.2,2188.6,2918.2,3647.7,219.2,0,219.2,1969.4,2699,3428.5,0
2018,Arlington,Arlington-2018,0,Fully,13,1,30,110000,270000,NT,0,0,0,55.91,3759.9,1240.8,1654.4,2068,119.6,0,119.6,1121.2,1534.8,1948.4,0
2018,Arlington,Arlington-2018,0,Fully,13,2,30,110000,270000,NT,0,0,0,60.81,4089.5,1349.5,1799.4,2249.2,119.6,0,119.6,1230,1679.8,2129.6,0
2018,Arlington,Arlington-2018,0,Fully,16,1,30,140000,345000,NT,0,0,0,61.99,4168.8,1375.7,1834.3,2292.9,152.8,0,152.8,1222.9,1681.5,2140.1,0
2018,Arlington,Arlington-2018,0,Fully,13,3,30,110000,270000,NT,0,0,0,65.58,4410.3,1455.4,1940.5,2425.6,119.6,0,119.6,1335.8,1820.9,2306.1,0
2018,Arlington,Arlington-2018,0,Fully,22,3,30,200000,495000,NT,0,0,0,73.43,4938.2,1629.6,2172.8,2716,219.2,0,219.2,1410.4,1953.6,2496.8,0
2018,Arlington,Arlington-2018,0,Fully,19,2,30,170000,420000,NT,0,0,0,74.02,4977.8,1642.7,2190.3,2737.8,186,0,186,1456.7,2004.3,2551.8,0
2018,Arlington,Arlington-2018,0,Fully,19,4,30,170000,420000,NT,0,0,0,75.69,5090.2,1679.8,2239.7,2799.6,186,0,186,1493.7,2053.7,2613.6,0
2018,Arlington,Arlington-2018,0,Fully,16,4,30,140000,345000,NT,0,0,0,79.15,5322.8,1756.5,2342,2927.6,152.8,0,152.8,1603.7,2189.3,2774.8,0
2018,Arlington,Arlington-2018,0,Fully,22,4,30,200000,495000,NT,0,0,0,80.06,5384,1776.7,2369,2961.2,219.2,0,219.2,1557.5,2149.8,2742,0
2018,Arlington,Arlington-2018,0,Fully,16,2,30,140000,345000,NT,0,0,0,81.95,5511.1,1818.7,2424.9,3031.1,152.8,0,152.8,1665.9,2272.1,2878.3,0
2018,Arlington,Arlington-2018,0,Fully,22,2,30,200000,495000,NT,0,0,0,82.82,5569.6,1838,2450.6,3063.3,219.2,0,219.2,1618.8,2231.4,2844.1,0
2018,Arlington,Arlington-2018,0,Fully,13,4,30,110000,270000,NT,0,0,0,83.17,5593.2,1845.8,2461,3076.3,119.6,0,119.6,1726.2,2341.4,2956.7,0
2018,Arlington,Arlington-2018,0,Fully,16,3,30,140000,345000,NT,0,0,0,85.23,5731.7,1891.5,2522,3152.4,152.8,0,152.8,1738.7,2369.2,2999.7,0
2018,Arlington,Arlington-2018,0,Fully,19,3,30,170000,420000,NT,0,0,0,88.5,5951.6,1964,2618.7,3273.4,186,0,186,1778,2432.7,3087.4,0
2018,Arlington,Arlington-2018,0,Fully,19,1,30,170000,420000,NT,0,0,0,89.37,6010.1,1983.3,2644.5,3305.6,186,0,186,1797.3,2458.5,3119.6,0
2018,Arlington,Arlington-2018,0,Fully,22,1,30,200000,495000,NT,0,0,0,90.73,6101.6,2013.5,2684.7,3355.9,219.2,0,219.2,1794.3,2465.5,3136.7,0
2019,Arlington,Arlington-2019,0,Fully,1,1,15,110000,270000,NT,0,0,0,57.68,3879,1280.1,1706.8,2133.4,119.6,0,119.6,1160.5,1587.2,2013.9,0
2019,Arlington,Arlington-2019,0,Fully,4,1,15,140000,345000,NT,0,0,0,58.25,3917.3,1292.7,1723.6,2154.5,152.8,0,152.8,1139.9,1570.8,2001.7,0
2019,Arlington,Arlington-2019,0,Fully,7,2,15,170000,420000,NT,0,0,0,62.34,4192.4,1383.5,1844.6,2305.8,186,0,186,1197.5,1658.6,2119.8,0
2019,Arlington,Arlington-2019,0,Fully,7,1,15,170000,420000,NT,0,0,0,62.47,4201.1,1386.4,1848.5,2310.6,186,0,186,1200.4,1662.5,2124.6,0
2019,Arlington,Arlington-2019,0,Fully,1,2,15,110000,270000,NT,0,0,0,63.19,4249.5,1402.3,1869.8,2337.2,119.6,0,119.6,1282.8,1750.2,2217.7,0
2019,Arlington,Arlington-2019,0,Fully,1,3,15,110000,270000,NT,0,0,0,64.68,4349.7,1435.4,1913.9,2392.4,119.6,0,119.6,1315.8,1794.3,2272.8,0
2019,Arlington,Arlington-2019,0,Fully,4,3,15,140000,345000,NT,0,0,0,66.09,4444.6,1466.7,1955.6,2444.5,152.8,0,152.8,1313.9,1802.8,2291.7,0
2019,Arlington,Arlington-2019,0,Fully,1,4,15,110000,270000,NT,0,0,0,66.6,4478.9,1478,1970.7,2463.4,119.6,0,119.6,1358.4,1851.1,2343.8,0
2019,Arlington,Arlington-2019,0,Fully,10,3,15,200000,495000,NT,0,0,0,67.93,4568.3,1507.5,2010,2512.6,219.2,0,219.2,1288.3,1790.8,2293.3,0
2019,Arlington,Arlington-2019,0,Fully,4,2,15,140000,345000,NT,0,0,0,69.94,4703.5,1552.1,2069.5,2586.9,152.8,0,152.8,1399.4,1916.7,2434.1,0
2019,Arlington,Arlington-2019,0,Fully,4,4,15,140000,345000,NT,0,0,0,71.67,4819.8,1590.5,2120.7,2650.9,152.8,0,152.8,1437.7,1967.9,2498.1,0
2019,Arlington,Arlington-2019,0,Fully,10,1,15,200000,495000,NT,0,0,0,72.32,4863.5,1605,2139.9,2674.9,219.2,0,219.2,1385.7,1920.7,2455.7,0
2019,Arlington,Arlington-2019,0,Fully,10,2,15,200000,495000,NT,0,0,0,72.7,4889.1,1613.4,2151.2,2689,219.2,0,219.2,1394.2,1932,2469.8,0
2019,Arlington,Arlington-2019,0,Fully,7,4,15,170000,420000,NT,0,0,0,73.09,4915.3,1622,2162.7,2703.4,186,0,186,1436,1976.7,2517.4,0
2019,Arlington,Arlington-2019,0,Fully,7,3,15,170000,420000,NT,0,0,0,73.23,4924.7,1625.2,2166.9,2708.6,186,0,186,1439.2,1980.9,2522.6,0
2019,Arlington,Arlington-2019,0,Fully,10,4,15,200000,495000,NT,0,0,0,75.12,5051.8,1667.1,2222.8,2778.5,219.2,0,219.2,1447.9,2003.6,2559.3,0
2019,Arlington,Arlington-2019,0,Fully,13,3,30,110000,270000,NT,0,0,0,54.89,3691.4,1218.1,1624.2,2030.2,119.6,0,119.6,1098.6,1504.6,1910.7,0
2019,Arlington,Arlington-2019,0,Fully,16,3,30,140000,345000,NT,0,0,0,56.96,3830.6,1264.1,1685.4,2106.8,152.8,0,152.8,1111.3,1532.7,1954,0
2019,Arlington,Arlington-2019,0,Fully,16,4,30,140000,345000,NT,0,0,0,58.81,3955,1305.1,1740.2,2175.2,152.8,0,152.8,1152.4,1587.4,2022.4,0
2019,Arlington,Arlington-2019,0,Fully,13,2,30,110000,270000,NT,0,0,0,59.44,3997.3,1319.1,1758.8,2198.5,119.6,0,119.6,1199.6,1639.3,2079,0
2019,Arlington,Arlington-2019,0,Fully,13,1,30,110000,270000,NT,0,0,0,61.28,4121.1,1360,1813.3,2266.6,119.6,0,119.6,1240.4,1693.7,2147,0
2019,Arlington,Arlington-2019,0,Fully,19,2,30,170000,420000,NT,0,0,0,62.69,4215.9,1391.2,1855,2318.7,186,0,186,1205.2,1669,2132.7,0
2019,Arlington,Arlington-2019,0,Fully,19,1,30,170000,420000,NT,0,0,0,62.9,4230,1395.9,1861.2,2326.5,186,0,186,1209.9,1675.2,2140.5,0
2019,Arlington,Arlington-2019,0,Fully,16,1,30,140000,345000,NT,0,0,0,63.53,4272.4,1409.9,1879.9,2349.8,152.8,0,152.8,1257.1,1727.1,2197,0
2019,Arlington,Arlington-2019,0,Fully,16,2,30,140000,345000,NT,0,0,0,64.6,4344.4,1433.6,1911.5,2389.4,152.8,0,152.8,1280.8,1758.7,2236.6,0
2019,Arlington,Arlington-2019,0,Fully,19,4,30,170000,420000,NT,0,0,0,66.59,4478.2,1477.8,1970.4,2463,186,0,186,1291.8,1784.4,2277,0
2019,Arlington,Arlington-2019,0,Fully,22,1,30,200000,495000,NT,0,0,0,67.01,4506.4,1487.1,1982.8,2478.5,219.2,0,219.2,1267.9,1763.6,2259.3,0
2019,Arlington,Arlington-2019,0,Fully,13,4,30,110000,270000,NT,0,0,0,67.63,4548.1,1500.9,2001.2,2501.5,119.6,0,119.6,1381.3,1881.6,2381.9,0
2019,Arlington,Arlington-2019,0,Fully,22,4,30,200000,495000,NT,0,0,0,70.82,4762.6,1571.7,2095.6,2619.5,219.2,0,219.2,1352.5,1876.3,2400.2,0
2019,Arlington,Arlington-2019,0,Fully,22,3,30,200000,495000,NT,0,0,0,71.49,4807.7,1586.5,2115.4,2644.2,219.2,0,219.2,1367.3,1896.2,2425,0
2019,Arlington,Arlington-2019,0,Fully,19,3,30,170000,420000,NT,0,0,0,72.39,4868.2,1606.5,2142,2677.5,186,0,186,1420.5,1956,2491.5,0
2019,Arlington,Arlington-2019,0,Fully,22,2,30,200000,495000,NT,0,0,0,72.86,4899.8,1616.9,2155.9,2694.9,219.2,0,219.2,1397.7,1936.7,2475.7,0
2018,Dekalb,Dekalb-2018,0,Fully,4,2,15,140000,345000,NT,0,0,0,74.55,5013.5,1654.5,2205.9,2757.4,152.8,0,152.8,1501.7,2053.1,2604.6,0
2018,Dekalb,Dekalb-2018,0,Fully,1,1,15,110000,270000,NT,0,0,0,80.04,5382.7,1776.3,2368.4,2960.5,119.6,0,119.6,1656.7,2248.8,2840.9,0
2018,Dekalb,Dekalb-2018,0,Fully,1,2,15,110000,270000,NT,0,0,0,86.66,5827.9,1923.2,2564.3,3205.3,119.6,0,119.6,1803.6,2444.7,3085.8,0
2018,Dekalb,Dekalb-2018,0,Fully,1,3,15,110000,270000,NT,0,0,0,87.09,5856.8,1932.7,2577,3221.2,119.6,0,119.6,1813.2,2457.4,3101.7,0
2018,Dekalb,Dekalb-2018,0,Fully,7,4,15,170000,420000,NT,0,0,0,87.37,5875.6,1939,2585.3,3231.6,186,0,186,1753,2399.3,3045.6,0
2018,Dekalb,Dekalb-2018,0,Fully,7,2,15,170000,420000,NT,0,0,0,88.83,5973.8,1971.4,2628.5,3285.6,186,0,186,1785.4,2442.5,3099.6,0
2018,Dekalb,Dekalb-2018,0,Fully,4,3,15,140000,345000,NT,0,0,0,89.12,5993.3,1977.8,2637.1,3296.3,152.8,0,152.8,1825,2484.3,3143.5,0
2018,Dekalb,Dekalb-2018,0,Fully,10,1,15,200000,495000,NT,0,0,0,90.83,6108.3,2015.7,2687.7,3359.6,219.2,0,219.2,1796.5,2468.4,3140.4,0
2018,Dekalb,Dekalb-2018,0,Fully,1,4,15,110000,270000,NT,0,0,0,91.52,6154.7,2031.1,2708.1,3385.1,119.6,0,119.6,1911.5,2588.5,3265.5,0
2018,Dekalb,Dekalb-2018,0,Fully,10,3,15,200000,495000,NT,0,0,0,93.84,6310.7,2082.5,2776.7,3470.9,219.2,0,219.2,1863.3,2557.5,3251.7,0
2018,Dekalb,Dekalb-2018,0,Fully,10,2,15,200000,495000,NT,0,0,0,94.42,6349.7,2095.4,2793.9,3492.4,219.2,0,219.2,1876.2,2574.7,3273.1,0
2018,Dekalb,Dekalb-2018,0,Fully,7,3,15,170000,420000,NT,0,0,0,94.45,6351.8,2096.1,2794.8,3493.5,186,0,186,1910.1,2608.8,3307.5,0
2018,Dekalb,Dekalb-2018,0,Fully,4,1,15,140000,345000,NT,0,0,0,94.89,6381.4,2105.8,2807.8,3509.7,152.8,0,152.8,1953.1,2655,3357,0
2018,Dekalb,Dekalb-2018,0,Fully,7,1,15,170000,420000,NT,0,0,0,96.52,6491,2142,2856,3570,186,0,186,1956,2670,3384,0
2018,Dekalb,Dekalb-2018,0,Fully,10,4,15,200000,495000,NT,0,0,0,104.04,6996.7,2308.9,3078.5,3848.2,219.2,0,219.2,2089.7,2859.3,3629,0
2018,Dekalb,Dekalb-2018,0,Fully,4,4,15,140000,345000,NT,0,0,0,108.7,7310.1,2412.3,3216.4,4020.5,152.8,0,152.8,2259.5,3063.6,3867.8,0
2018,Dekalb,Dekalb-2018,0,Fully,13,4,30,110000,270000,NT,0,0,0,78.22,5260.3,1735.9,2314.5,2893.2,119.6,0,119.6,1616.3,2195,2773.6,0
2018,Dekalb,Dekalb-2018,0,Fully,16,4,30,140000,345000,NT,0,0,0,78.43,5274.4,1740.6,2320.7,2900.9,152.8,0,152.8,1587.8,2168,2748.1,0
2018,Dekalb,Dekalb-2018,0,Fully,22,4,30,200000,495000,NT,0,0,0,78.77,5297.3,1748.1,2330.8,2913.5,219.2,0,219.2,1528.9,2111.6,2694.3,0
2018,Dekalb,Dekalb-2018,0,Fully,13,2,30,110000,270000,NT,0,0,0,79.02,5314.1,1753.7,2338.2,2922.8,119.6,0,119.6,1634.1,2218.6,2803.2,0
2018,Dekalb,Dekalb-2018,0,Fully,19,3,30,170000,420000,NT,0,0,0,79.84,5369.2,1771.8,2362.5,2953.1,186,0,186,1585.8,2176.5,2767.1,0
2018,Dekalb,Dekalb-2018,0,Fully,19,1,30,170000,420000,NT,0,0,0,80.09,5386.1,1777.4,2369.9,2962.3,186,0,186,1591.4,2183.9,2776.3,0
2018,Dekalb,Dekalb-2018,0,Fully,19,4,30,170000,420000,NT,0,0,0,81.14,5456.7,1800.7,2400.9,3001.2,186,0,186,1614.7,2214.9,2815.2,0
2018,Dekalb,Dekalb-2018,0,Fully,13,1,30,110000,270000,NT,0,0,0,81.26,5464.7,1803.4,2404.5,3005.6,119.6,0,119.6,1683.8,2284.9,2886,0
